videoId,commentId,author,text,likeCount,replyCount,supportive,toxic,level,obscene,insult,threat,personal
xnbZteKZGdA,UgyjSrDZF1mMaF99mqx4AaABAg,賴文立,3:13 腳都碰到姊姊了  XD,0,0,0.7,0,0.4,0,0,0,0
xnbZteKZGdA,UgyLQHSFMc0GxSM6WPh4AaABAg,劉祐豪,第二集開始拍了嗎？🤣,0,0,0.3,0,0.5,0,0,0,0
xnbZteKZGdA,UgyvXo_5XmO-e9GmyXx4AaABAg,芋圓寶賴兒,笑到翻過去. . . . . . 快親阿. . . . .,0,0,0.8,0,0.5,0,0,0,0
xnbZteKZGdA,Ugwj1cat2YP5QsOAXDx4AaABAg,林佩青,我真的快笑死了哈哈啊哈哈啊,0,0,0.8,0,0.5,0,0,0,0
xnbZteKZGdA,UgwJdicJSNKVrA8pCJR4AaABAg,WD 40,0:56 一看就知道薇恩本業是送桶裝瓦斯的!!,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgyEsZsofeV-DK4Mp4h4AaABAg,Miss Ting,我觉得他们演后爆笑,0,0,0.8,0,0.4,0,0,0,0
xnbZteKZGdA,UgxdQz72oGO4GJpf4gF4AaABAg,Miss Ting,哇,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgxLHvoaZvVBUOZyWhx4AaABAg,彭咪乓,姐夫胃口真好,0,0,1,0,0.3,0,0,0,0
xnbZteKZGdA,Ugzd993L5uDS4HWb7154AaABAg,丁怡禎,好喜歡你們喔！！要加油喔,0,0,1,0,0.8,0,0,0,0
xnbZteKZGdA,UgwxV5zY0sMmjd7n_tl4AaABAg,Guan Junñn Chen,練身體三小哈哈哈哈,0,0,0.7,0,0.4,0,0,0,0
xnbZteKZGdA,UgwFJss_1XRPexbXSON4AaABAg,可愛的啾啾,我一直好想問，你們三個人的星座喔！？！,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgwvcIN8eYv7gaXROAl4AaABAg,李嘉全,女主角  有點像喬喬呢~,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,Ugy1kzzjABdruk6_WkZ4AaABAg,賓,請問這個雙胞胎妹妹是同父異母還是同母異父！？,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgxmqE6TiRfKb3FdWpB4AaABAg,林孟婷,哈哈哈大笑,1,0,0.8,0,0.4,0,0,0,0
xnbZteKZGdA,UgzGu8wjmO3FkJ65uvd4AaABAg,淵仔,什麼時候會有續集!!!!!!!!!,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,Ugx9YquvauFVRXH_oFl4AaABAg,陈long龙龙龙,真的好笑！,0,0,0.8,0,0.5,0,0,0,0
xnbZteKZGdA,UgytfzP5nN0V-_PQdRt4AaABAg,紫虎,哈哈哈這太好笑了啦 哈哈哈哈哈,0,0,0.8,0,0.5,0,0,0,0
xnbZteKZGdA,Ugzm5Je4mILsr1pcBT14AaABAg,Shuping Tang,真的笑成废物,0,0,0.8,0,0.5,0,0,0,0
xnbZteKZGdA,UgzRWwQphdDRoK3oHBN4AaABAg,Karen,有沒有續集！,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,Ugxh17owP-I9iGhwqr94AaABAg,林學炳,真的好擔心胡椒被壓扁😂😂😂,0,0,0.8,0,0.5,0,0,0,0
xnbZteKZGdA,UgxnLOPgUsX_Q949CB94AaABAg,Jack Sze,我還是堅持著看下去了,0,0,0.8,0,0.4,0,0,0,0
xnbZteKZGdA,Ugzn_xtRe1oWc71MaER4AaABAg,Soong Charlie,5:15姐夫要死了⋯⋯,1,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgyRuK-FNWZKJWUua1J4AaABAg,木村寶可夢,第二集還沒好啊,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgwYI_Fk6SYJrd8B13F4AaABAg,林阿東,期待第二集,0,0,1,0,0.6,0,0,0,0
xnbZteKZGdA,UgyMOELOeDT4p4fciPF4AaABAg,張譽齡,太精彩了~~~ 敲碗!! 下集XD,0,0,1,0,0.7,0,0,0,0
xnbZteKZGdA,UgzfQSuEFkhtglzsOXd4AaABAg,鍾華,公園=跟園...？ 你是吃到我女朋友口水嗎？,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,Ugx3GjIdMF7h1kVRJVJ4AaABAg,謝昀宸,胡椒好可憐😂,0,0,0.7,0,0.3,0,0,0,0
xnbZteKZGdA,Ugxnrlqd6fxRpa7fHvB4AaABAg,搞毛啊,要出第二集了沒 我是等到快起秋了,0,0,0,0,0,0,0,0,0
xnbZteKZGdA,UgyBnPHZBg0hN4wS0ht4AaABAg,TingTing Hsu,歌是牛排唱的嗎好好聽？🤣,0,0,1,0,0.4,0,0,0,0
xnbZteKZGdA,UgxoHUgTNqmxcARaMH14AaABAg,嫑嫑,唱歌的部分好好笑哦 有人覺得嗎,0,0,0.7,0,0.5,0,0,0,0
xnbZteKZGdA,UgxGAAj-7lbqsPdGKHV4AaABAg,KIDD。,我需要第二集,0,0,0.6,0,0.4,0,0,0,0
xnbZteKZGdA,UgzDLHDJSi7j-jFAM5l4AaABAg,迷因力量Memenergy,好噁哦,0,0,0,1,0.3,0,1,0,0
xnbZteKZGdA,Ugwf3D8N9EgljJ91Pr14AaABAg,楊振明,！,0,0,0,0,0,0,0,0,0
