videoId,commentId,author,text,likeCount,replyCount,supportive,toxic,level,obscene,insult,threat,personal
PfscjUYZ9_0,UgyM3YuVGeON9Jxb4pd4AaABAg,眼球中央電視台,本台主播視網膜表達強烈不滿。,10718,143,0,1,1,0,1,0,0
PfscjUYZ9_0,Ugzr1mfCk-JoH3sWbhx4AaABAg,Alice cat,被郭子乾洗腦⋯⋯,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgyAlVy98fMjlrWFI-94AaABAg,小涂,我倒是沒很討厭香菜對我來說只有有的吃就是福@_@等沒得吃就.....,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,Ugzjl7orAEa8AkoGk8B4AaABAg,yu_and_me,厭惡香菜聯盟，我要報名~~,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgzMe01xUuwKKJ6mDBt4AaABAg,Fonso Chang,明明超香啦,0,0,0.7,0,0.7,0,0,0,0
PfscjUYZ9_0,UgxJnhbog3oT3xr9boh4AaABAg,ann Lu,學長好像反町隆史,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgwmMF8ZnTkJnnSCJAF4AaABAg,Fei Fei,"12:00 畫面有味道
真的不行⋯⋯好臭",0,0,0,0.8,0.8,0,1,0,0
PfscjUYZ9_0,UgyOVJ4CP3Thn56Zdwh4AaABAg,Alan Lin,身為主持人的阿公懂人情世故，雖然不喜歡吃香菜，但是在節目中仍然會表達出體諒香菜農的辛苦，這才是一日職業體驗的宗旨。,0,0,1,0,1,0,0,0,0
PfscjUYZ9_0,Ugw-0xzm3A1TeDso7p14AaABAg,edwardpooh624,北斗香菜藍正龍??,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,Ugz1C-AqXicNc3yR9MJ4AaABAg,Na Naaa,學長有點像藍正龍😮,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,Ugw_1Ttl-FTAFYKs_KN4AaABAg,Alice Lin,"完全懂香菜的恐怖
但其實在農夫們旁邊講說""我都他媽挑掉丟旁邊""或是乾嘔他們會很傷心吧",1,0,0,0,0,0,0,0,0
PfscjUYZ9_0,Ugx2Rl3SuqlH4Ftig8N4AaABAg,盛郁軒,博恩好可愛哈哈哈哈哈,0,0,1,0,0.5,0,0,0,0
PfscjUYZ9_0,UgzxNipJJcijuANV39t4AaABAg,小摩斯,非常欣賞膜膜 堅決反對香菜,0,0,1,0,0.7,0,0,0,0
PfscjUYZ9_0,UgxKIMi1WfEBIpMpyIl4AaABAg,G qy,用报纸做隔层感觉不太卫生,0,0,0,0.6,0.6,0,1,0,0
PfscjUYZ9_0,Ugzix2kQib2a4Kxm7RF4AaABAg,Beanmai Lin,博恩好可愛,0,0,1,0,0.5,0,0,0,0
PfscjUYZ9_0,UgxG4-SdaqTBjN0cKDt4AaABAg,郭孝吉,看他們真的打從心裡厭惡⋯⋯,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgwaedaophrXX7Mf5LN4AaABAg,王小惠,太可怕了....我應該直接在香菜園窒息😨,0,0,0,0.7,0.7,0,1,0,0
PfscjUYZ9_0,Ugx0ZI9OK67kXJvpSSN4AaABAg,葉明學,香菜真的還好我是討厭芹菜,0,0,0,0.7,0.7,0,1,0,0
PfscjUYZ9_0,Ugx653-dawiJPBi8YPl4AaABAg,吳小姐,每100人裡有85人喜歡香菜，幸好我是85人那一國的，這集😊3位真的辛苦了！,0,0,1,0,1,0,0,0,0
PfscjUYZ9_0,Ugxnxlm5_p4MhmKHiXR4AaABAg,Derrick0514,香菜界的 楊祐寧,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgxhTzzWvvo1whOowEh4AaABAg,Megu Hung,"我喜歡吃香菜，但看到無法接受香菜的你們去接觸香菜，很不錯 
加油！過了這關 沒什麼是你們無法做到的👍",1,0,1,0,1,0,0,0,0
PfscjUYZ9_0,Ugy7Q0taMz_FkaLgcJ54AaABAg,黃佳怡,超愛香菜😋😋😋😋😋,0,0,1,0,0.4,0,0,0,0
PfscjUYZ9_0,UgzDAQIn30IJ7MP3VKh4AaABAg,Amber,哈哈哈😄⋯⋯香菜F4!!!,0,0,0.8,0.8,0,0,0,0,0
PfscjUYZ9_0,Ugwou8ee2qe6pFD79ZF4AaABAg,HSIN YI Lai,👍⋯⋯有趣的一集，柚子吸睛🥰,0,0,0.9,0,0.8,0,0,0,0
PfscjUYZ9_0,UgxM85gcbxCyRmwO5LR4AaABAg,專打臉,"🕴️     🕴️
🕴️👁️🕴️
🕺     🕺
     👩‍✈️",1,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgzD0OtPgKktmw7nyJR4AaABAg,梁家銘,麻辣燙我只點香菜，滿滿的一碗香菜,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,UgyE6TFd7C5T3IuJqcF4AaABAg,星?光,COW!我超討厭香菜的!但看這集開場，我心有戚戚焉之餘，也快笑到黑菇 XD,1,0,0.7,0,0.7,0,0,0,0
PfscjUYZ9_0,UgwMtvoO630SgCFVP0x4AaABAg,OOKAMI HAN,"看完有點失落，阿公吃香菜這個從幾年前就期待的劇情竟然沒有高潮就結束了。
其實中間可以做一些比賽(割菜洗菜裝菜看誰比較多，然後se一些作弊梗)輸的不囉唆直接香菜原形料理不要加一堆調味。
試吃感覺太溫馨了，反而失去綜藝感。
很喜歡看你們的節目，希望你們可以一直很有趣一直很瘋狂，加油。",0,0,0.8,0,1,0,0,0,0
PfscjUYZ9_0,Ugxdbpi80Scb4LUZAjh4AaABAg,Sunny Wu,超好吃都自己種,0,0,1,0,0.8,0,0,0,0
PfscjUYZ9_0,UgyEJFZXxoI44_KFomx4AaABAg,Atom,"香菜沒這麼恐怖吧!沒到討厭也沒到喜歡,可以吃就是了!",0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,Ugy97PJC6_JbCfl__nt4AaABAg,LISA,這三位真是太厲害了！我是超討厭柑橘味的人，從小到大沒遇過幾個人和我一樣。程度大概是膜膜等級，會嘔的狀況！如果是我要去參加橘子一日系列，可能沒辦法像他們一樣撐完！勇氣可佳！,0,0,1,0,1,0,0,0,0
PfscjUYZ9_0,UgwOK8b756WEVC7jyZx4AaABAg,AGAR Chang,沒有工商時間耶,0,0,0,0,0,0,0,0,0
PfscjUYZ9_0,Ugx8zMmLhO0vBeGccjJ4AaABAg,陳彥宇,這是香菜黨的陰謀,1,0,0,0,0,0,0,0,0
